,1차금속 제조업,"가스, 증기 및 공기조절 공급업",건축보수업,"공공행정, 국방 및 사회보장",광업,교육서비스업,금속가공제품 제조업,금융 및 보험업,기계 및 장비 제조업,기타 서비스업,기타 제조업 및 산업용 장비 수리업,농림어업,도소매업,"목재, 종이, 인쇄 및 복제업",부동산업,비금속광물제품 제조업,비주거용 건물 건설업,사업지원 서비스업,섬유 및 가죽제품 제조업,"수도, 하수 및 폐기물 처리, 원료 재생업",숙박 및 음식점업,"예술, 스포츠 및 여가관련 서비스업",운송장비 제조업,운수업,음식료품 제조업,"의료, 보건업 및 사회복지서비스업",전기업,전기장비 제조업,"전문, 과학 및 기술관련 서비스업",주거용 건물 건설업,"출판, 방송, 영상, 정보서비스","컴퓨터, 전자 및 광학기기 제조업",코크스 및 석유정제품 제조업,토목건설업,통신업,화학물질 및 화학제품 제조업
"y.L2.의료, 보건업 및 사회복지서비스업",-0.0073565993878372815,0.0202074252457142,-0.01026727933835423,0.003784629949430421,-0.021303431295151498,-0.009255484652962422,0.017325402177790897,-0.02127218372324538,-0.02163051658109366,-0.0001431718308513713,0.035895322423640255,0.005864336935379848,0.003691081935452617,-0.007362617605978908,0.0056569850363072105,-0.04548361938645485,-0.011526248292449477,0.037462457605088345,0.005445180496923392,0.019912368766342545,-0.023033777806938466,-0.005932373042625255,0.0006968176604895959,-0.01114687754525101,0.03752860668781642,-0.03367017050787427,0.029584837075274983,0.017792534958510464,-0.004326092038790377,-0.0614186254330044,-0.081389238668389,-0.04357683440922913,-0.039294106842241355,-0.008350528018247105,-0.043999810422410024,-0.0055044073962267626
y.L2.전기업,0.016250265827096558,0.06748791311653571,-0.005207288301221601,0.0009771137306809514,0.0016409066916800163,0.004808880531145334,-0.017634297588283394,0.00531826079738916,-0.0003596681542327243,0.006769373256337023,-0.030448963548311246,0.008731422149368954,0.0026214702315174674,0.005789083229316248,0.00834480318523386,0.022281888473542545,0.0002550536077212198,0.01917420538338647,-0.016601546944125686,0.010925242272788752,0.020230078068439544,0.03898196079504559,0.04371125776195614,0.023679391136073973,-0.003751476824919461,-0.010997854651257648,-0.039335143077337625,0.016827215067254805,-0.0008547974694571806,-0.038736475913191785,-0.004583474200178683,-0.009099921781635014,0.21204629137315295,0.008199246387858293,0.009512276686994399,0.004310314458919738
y.L2.전기장비 제조업,-0.004709274727664993,-0.0006345783952261402,0.011117480201195844,0.004440389225034874,0.01962403485906339,0.0010160547792745101,0.02667013186600885,-0.00694170217571654,0.001127367864720688,0.008720167886511032,-0.0017026724247225303,0.0016779867714091772,0.013805450279980943,-0.021658311154466044,0.0050004869053515855,0.006588062576454527,0.025453211541085777,0.003650710863153526,-0.018649354917875123,-0.01245277187688045,0.03300220495755349,0.008344564508813136,-0.04495746549002026,-0.008208740479057296,0.013829276016042405,-0.007536825327408021,0.006389447935038657,0.012950646273449024,0.004588170807185628,-0.003925113673078774,0.017894342529766773,0.016697034730129234,0.0565902541480265,0.03332195962333512,0.03155160275221553,-0.009299696718079321
"y.L2.전문, 과학 및 기술관련 서비스업",0.03209105723110496,0.08907761546671222,0.0703941302663049,-0.008993168113845526,0.05078643285809385,0.0071804700962993795,0.03352203731190971,0.03596059319901709,0.02687015695809422,0.013419347728709528,-0.023316973447184423,0.014451928518324064,0.012540969754640013,-0.010957480181983933,-0.0011434913449728523,0.001435492326624252,0.08955264170128396,0.025341136028070976,-0.03782292360201974,0.04178942615272167,-0.0004635862155036828,0.009567027763157439,0.0445841401003728,-0.0077769617920939215,0.013892267536777967,0.0004998582187307685,0.01871103818232961,-0.012808603060653553,0.019650982906830212,0.05463373935061286,0.00907064195954575,-0.044709867903403144,0.11655069775655165,-0.018761901009768905,0.017012397783654612,0.0016029440031308448
y.L2.주거용 건물 건설업,0.011563342683077673,-0.022306994083424993,-0.004215494758099792,-0.00012716212296906906,0.010070984862707898,0.0018151702755998108,0.014055524556330076,0.026686974201599434,-0.0029202705327102466,0.009275429937571895,0.012318189046038892,-0.025063617415401168,-0.001387359276890713,-0.002213064325134552,-0.005385175317554296,0.003340688367373397,-0.001107944834331867,0.00817573240658166,0.0033778360902785055,-0.0100734778081358,0.0071934525298763125,0.022575513853184716,0.0017265515089284651,0.012948083246209772,0.010044448336124001,0.012435221616634832,0.015035647407074864,-0.007909446577468011,0.003265663134844894,0.03139845983034352,0.0042060721357639755,-0.003297988487846352,0.06222687639032741,-0.015420931214174469,0.002029502365767622,0.00028267693668696144
"y.L2.출판, 방송, 영상, 정보서비스",0.009560316866539856,0.008808154396822703,-0.004546344913542687,0.007322136909246119,-0.013113776418606157,-0.005301723810209302,0.010455682985080973,-0.027103387013882603,-0.02261837780609368,0.006898966211551545,-0.00250053208369319,-0.007100129265184576,-0.01449095279443941,0.012806902446559392,0.010900347768488323,-0.001191422009024672,0.012094420272576331,-0.0021212388275770114,0.009445425760043192,0.038165921574472544,0.016959131661670256,0.009501196244495087,-0.017298415906011732,-0.010226751786642174,-0.010549377567858488,-0.027688082458592753,-0.018818163767637584,0.022151435247610353,0.005528922128234488,-0.02328374368811264,-0.075539156023895,-0.01588937669457053,-0.07494840187997741,0.013082024918470608,-0.008242095832202333,0.016499935213026742
"y.L2.컴퓨터, 전자 및 광학기기 제조업",0.019246482797226027,0.0364311566366618,-0.005916672307788692,0.003775525774036677,0.0059724650819155956,-0.003654530955714441,0.022026332234881887,-0.0027806190017807403,0.014209428351445369,0.006199135835604441,0.007009642728353825,0.0034279134871085144,0.007613719671334028,0.013334797832313658,0.0025474968026992714,0.023928430706533076,0.0035050149396976676,-0.01206592998576407,0.024421997050761965,0.00869477178995795,0.0476412182551937,0.012826289772592453,-0.015728020234070425,-0.0062922572193665205,0.005260426352080537,0.0019295840645284362,-0.008087901716623255,0.0025995024127274807,-0.0032493815399831996,0.0062967832207891684,0.010450823418456906,0.0005320649406308775,-0.1288313384761529,0.013547688087574006,0.0170215760949764,0.020832522818247323
y.L2.코크스 및 석유정제품 제조업,-0.00487984543019278,0.0009302253851617001,0.0025952976891106608,0.0008152266221869912,0.00577974247531427,0.0008117369368573486,-0.004103372157829957,-0.0009608276915436956,-0.0013432239652407339,0.0007113690781366034,0.0023851783359543455,0.003232411680446966,0.0017103321152253286,-0.0010543267000253124,-0.0004951425440891822,0.006917057352736608,-4.792318876353178e-05,0.0017308425965349714,-0.001383990992311325,-0.0010091106144995794,0.002265640669515983,-0.0022103740979586856,0.0017529923547003924,-0.0017707171409331052,0.0037575088532204805,0.001997199746946017,0.000840081816803149,-0.00426875865025279,-0.0020313136128123897,0.0058815592982933325,0.005078902963515343,-0.007802490697188826,0.00338730852181705,0.0013439548080699355,-0.0017266943402112801,-0.0006974243284775319
y.L2.토목건설업,0.01943845702095956,0.01269119493231166,0.0007719149904108211,0.00584165842112792,-0.03715996054627167,0.0013790455544899043,0.022963033767787563,0.018474355944972463,0.017104769219358915,-0.0006585432978235633,0.007187148909699374,0.0059298310753758895,0.0039034137666019847,0.01654275341423229,-0.004035351961689283,0.013424955574357984,-0.014369536036910324,0.0022606392478477684,0.0014848176980647803,-0.0025403440285961896,-0.010608301672922692,-0.012652347388318753,-0.02692301458499937,-0.0011701808068500935,0.016554209486329855,0.011449767127214943,0.033452575013072056,-0.008861101411090188,0.002703818860340562,0.010684291766435546,0.0177873603815338,-0.027657579500765618,-0.036409493253196895,-0.03051032857206479,0.003927652929955901,0.008581560551014512
y.L2.통신업,0.025214433576603537,0.025906102058284197,0.00506855163771791,-0.0023685831897184983,0.03520905806890014,0.0004022529036070005,0.02700183692431834,-0.019131450736164235,-0.0009662531897944096,0.009240825521344607,-0.02511732802797858,-0.03707148629132783,-0.00040987552598348645,-0.023001803723228607,0.0219789088304852,-0.0046828634023210166,-0.0029244809353240545,0.009718800307077238,-0.013387675830704625,-0.007919921116140365,-0.0061006551328609895,0.04734770316751739,0.08340870719221498,0.005843330183654093,-0.036341709063630975,-0.020922915586686387,-0.05019027974616803,0.009585993779862384,0.012381685926411125,-0.011994593532825296,-0.036571419640378196,0.036452135809415115,0.025227954343872087,0.02771793646640379,0.08997026238653882,0.015491933484567039
y.L2.화학물질 및 화학제품 제조업,-0.016845056897368364,0.0662509061463176,0.026903237404129903,0.003474353363853905,-0.024766230136411667,0.0014886949319646535,-0.036169489020015363,0.0064957498515388415,0.015287884903465554,0.011509791454390236,0.015697757274763073,0.019667441657079072,-0.010212120581897022,0.012683173089451123,0.010676027086931411,-0.030938092936117143,-0.0023288817027314612,0.008417190821548896,-0.0082613179021934,-0.02156970630872915,0.0030591237135318416,0.02102873455807145,0.028051434139441056,0.028932680436789232,0.0026768758475325394,0.011580102763467992,-0.03329727121957069,-0.0017747634923283157,0.00026854422912194614,-0.02057212632903166,0.020150180450663996,0.03908274426709571,0.11000516314053686,-0.004794065347166386,0.011484975522686847,-0.0026064060218079256
y.L3.1차금속 제조업,-0.0031034715871004824,-0.004377267950060965,-0.004203008090528756,-0.000712616122048653,-0.002940482092869198,-0.0010039282958321937,-0.00291930519024623,-0.004166594703006508,-0.0060228227265777005,-0.0026739328636949155,-0.009357362101805482,-0.016082223823231816,0.0005347418516987966,-0.006941067064762683,-0.0006896046745418207,0.0048151783692067405,-0.009335369005167009,0.004626989457924377,-0.004207915805447773,0.011972735261663174,0.0005437867016161203,-0.017484983821244846,-0.03454043833017296,-0.006722189156769676,-0.007786077520357707,0.004301363160025298,-0.004583663034855746,8.062114637387516e-05,-0.001924161302675047,-0.005766072823613468,0.0038618666749157633,0.013903175785131608,-0.021693195432115453,-0.0016000502954319415,0.0054950018735092365,-0.001165765091611857
"y.L3.가스, 증기 및 공기조절 공급업",0.0006865518450845255,0.0027638265110599245,0.0039565724402190585,0.00040063689921014905,-0.008804178594544503,2.0247117093346234e-05,0.008086287684687594,0.0004552717593262999,-0.007000279147770042,-0.001398114138249985,-0.0027834856649263853,-0.0068634202779866964,-0.001100949618542786,-0.0043831053962436126,4.275160013861865e-05,-0.0058648306511916775,-0.011251786306531262,0.0056903243929048875,0.0035705882694275787,0.0021086484330825116,-0.0023822706541829046,-0.0013994282558050719,-0.004287627239251265,-4.526666734446091e-05,-0.0031518761883225937,0.001563641925124589,-0.003149721764352506,0.005998839798958286,-0.0026278844731762244,-0.0011678282227945997,0.005793508603769841,0.005413297677077252,-0.015156658539874787,-0.005352063902547123,0.006058712953484413,-0.0005453454906347186
y.L3.건축보수업,0.004535737967018561,0.012172992241524643,0.014949774961204074,0.0010522701872839654,0.005346273418649427,-0.000988895204544648,-0.003812287695343668,0.0069564654709113015,0.0012056728752647596,-0.001767341485131559,-0.0035686536687157024,-0.004608203577561209,0.0014826160797066718,0.002724868459252377,-0.0002130569683428125,0.009811325491333988,0.018092368937116517,-0.0011575851216042465,0.004250950603740764,-0.004921903106824058,0.0034777466758004498,-0.011615453711720264,-0.0038549309469037216,-0.002995250327931711,0.009210460042615434,0.00014146450445410826,-0.0017611889309560895,0.0017742242291271873,-0.001224988524852077,0.010607930594907264,0.003967184972631937,-0.011276620808986755,-0.025766660468318305,-0.006350296938593382,0.006462533914624629,-0.0007733453406972262
"y.L3.공공행정, 국방 및 사회보장",-0.023830277750589893,0.1422240788723902,0.016080553450452343,0.00270156273333072,-0.12756714451082904,-0.0003304804227822339,0.03756823186551525,-0.09109673262548681,-0.020165054652520664,0.04019635360899454,-0.037888355229518084,-0.04191233671910916,0.00016207947153479285,-0.011689691865440242,0.09987842028566349,-0.04435401609039874,0.05377894178532647,-0.03917996931570167,-0.04772862589868701,0.0717242423298525,-0.02690771700312848,-0.055413906985329636,0.13301082033891898,-0.0072195391140315035,0.010461620761764698,-0.08627677402751519,0.004060890277753804,0.022347509217156336,-0.011253177018287042,-0.025373674706975366,-0.08188079974100698,0.05943523034511694,0.1276217627728919,0.06187007989226974,0.04933407750683111,0.007834581837004861
y.L3.광업,-0.0015711832302319245,-0.016285460200176897,0.0018317080941611594,-0.0010940864268202044,0.010554653062973792,-3.784316453109022e-05,-0.008064354236989165,0.012716906978330634,-0.0017931133455032881,-0.005410591975251474,0.0035090992406238953,4.63478471373988e-06,-0.003417890952453332,0.008925591994148562,-0.0027395569144393625,0.0022308518727929415,0.01608164447169906,-0.004239910000317791,0.006155273193818006,-0.001972818585929196,-0.0011240783304180659,-0.00012771099910571966,-0.010170045971014195,0.0004074637933279314,0.009365306576045717,8.739322784556865e-05,0.00568118830355375,0.0023481476286314066,0.002486708159633626,-0.010503828640030063,-0.0059725336565012496,-0.003952428214880892,0.010591433891643439,-0.002471058514466558,0.00277323390221312,0.0011733421954763555
y.L3.교육서비스업,-0.012019339034916136,-0.01454102307958155,-0.021406717262582114,0.002195170297935853,-0.006509200326644329,0.006425593054441986,0.06760399935832037,-0.05345127285705262,-0.06432799575837037,0.031071528702646595,-0.020595773690317204,0.03383252369706937,-0.01494623341864719,-0.011668957876320968,0.012813773842931753,0.004094807013913425,0.04639786566366361,0.029564183602980187,0.011186390682690162,0.06694806066533285,-0.0014221164203361836,-0.05739022479491859,0.030884584253730307,-0.009390181429458827,-0.009259191583896362,0.021833162038689263,0.050028559320818566,0.04118936758506714,0.04374158567802572,0.06209423394923661,0.02225968645388532,0.019934939613516722,-0.26211997488089084,0.06854148340085081,-0.016098245155835578,0.015825906501274384
y.L3.금속가공제품 제조업,0.0020254275932335853,0.006083662204459929,-0.011047180320233507,-0.0002514391510914342,0.0007630134877558989,-7.055700971536725e-05,0.0015550274842455792,-0.005869336198860939,-0.005171134729574582,0.004467953733530137,-0.004438004294554865,-0.009690112722391814,0.0031190570002085807,0.009269757625430029,0.0003592303784153046,0.01650633865864938,0.005111701622362007,0.001670984751947554,0.015169980885100787,9.788294857101436e-05,-0.0003476749852443575,-0.004025695727462687,-0.004069607188196618,0.0015147549860417278,0.005664059238932362,0.0028966833504419525,-0.0052812484141640465,-0.012193349633401861,0.0007214712166296134,-0.006772381097429897,0.013623333060003661,-0.010928549970864277,-0.07012558589918894,0.009269010996940996,-0.0006262036678266755,0.005852799789201018
y.L3.금융 및 보험업,-0.00952072893576951,0.030749316693340085,0.015065607548214196,0.0018980068110399876,0.025061442740825217,0.002049105794912881,2.9707992593750593e-05,-0.00068523391236084,-0.010260524767977758,0.005897595596146514,-0.0009476781494082934,-0.0014250684999041288,0.0010548618865459068,1.2888796717141007e-05,-0.0009843641681582423,0.006412864963639732,0.013158733694332124,0.017964016625170325,-0.005808122871829248,0.008503709465198449,-0.0001586653601899305,-0.00029170767685350596,-0.011278303355207311,0.00012586457636521928,-0.003994324896315194,0.014399984460596673,-0.006465169803522727,0.012503009832283772,0.011221681289968057,0.012471037704976439,0.005657353914603203,0.005327651383590995,0.030092033553728734,-0.0006415408523563486,-0.004650045516935014,-0.004277020760989528
y.L3.기계 및 장비 제조업,-0.008062594987062719,-0.004719104972100304,0.007411081245600386,-0.000971304233271721,-0.003851233100758896,-0.0006001086393328239,-0.006979953352737012,-0.006733449568907322,0.004010663413416838,-0.0010603689428241147,-0.00965531293674622,0.0001471944448172898,-0.0018652998870500703,-0.008063790650272356,0.0006144551421880229,-0.00010627326761042909,0.013785544981990461,0.011812573657562072,-0.007661906419726023,0.0016426361275862023,-0.0060512431953641576,0.00031050134005185725,0.0005013110608352647,0.0004726806368289633,-0.0026040550153563742,0.0015187823601368689,-0.010254339997507527,0.0037331018803500966,0.0015797881177141858,0.00412528838719023,0.006712345983368452,7.958486406565166e-06,-0.015935701589069585,0.004959686499589085,0.0032421433081923916,-0.00805240391209405
y.L3.기타 서비스업,0.011274510734343556,0.011373506493359095,-0.018691310451680015,-3.200938033454809e-05,0.010823985084529805,-0.00022215449031587342,0.011433317820254113,-0.0011112713459450578,0.008231381868957055,-0.001059798946143154,0.013640395507590844,-0.0076913473461037935,-0.005620617325031397,0.0016547341607754344,0.003877209069147826,0.03777680901660009,0.015773942662912384,0.011267370734819634,0.004182031335518196,-0.008973862135748828,0.0002910901752370236,-0.011833814969648578,0.014787002855103447,0.002878155993905618,-0.0008430350910678397,0.004986403622036346,-0.003160711419643622,0.01004053057247143,0.0021918042350507552,-0.0030395026840262227,0.023561664922313194,-0.019523912023939986,-0.05900669325197126,0.010382761400024924,-0.00325436111607183,-5.032204187835343e-05
y.L3.기타 제조업 및 산업용 장비 수리업,-0.0017658838940768796,-0.01998116900876592,0.004955226204959768,-0.002071894788106654,0.008876166017661453,0.0014151735887592267,-0.0034237664985263642,0.0007148530077311782,-0.001554669713121062,0.003899532420758467,-0.010287287400794171,-0.005571269972205447,-7.842851499401463e-06,-0.0030523885756849594,-0.003977982367713691,0.0050008176394861995,0.006477237371207651,0.0067995132296802315,0.003765959213447248,-0.0040006920571718,0.004292415373753494,0.010631085581251533,0.020471325488100312,0.003639506616856773,-0.004965753275494122,0.0056479373734970445,-0.011651540491700436,-0.003224228638144847,0.0036102017237949636,0.005889627567698435,0.011114516905489126,-0.018389802065920963,-0.06023422484394979,-0.001800572938489391,-0.0014478083765371089,-0.004814560220717889
y.L3.농림어업,-0.005503680069471438,0.0014487469573339282,-0.008192097256666187,0.0007864830879813394,-0.002487774791473151,0.0006312896841656332,-0.0015796426680289976,-0.0019119314171195546,-0.008336717508966238,0.01091432738743461,0.008492282711370956,-0.002197636002878629,0.001515010726541849,0.0035962284808674933,0.005323268607960483,-0.01132451676530657,-0.009046840648718578,0.014130592415180774,0.008092002834999359,-0.0009535199243474891,0.01312058814326656,0.008962917874013439,-0.003425727692035037,0.00031971499519395895,0.006980896999799651,0.0011524537207449337,-0.02215599421033947,0.0021530742045965633,-0.0003802497084498249,-0.00012347092959128208,0.02094551243437405,-0.014412043582756972,-0.08858817049966261,0.00831818920669919,-0.0017934154878955083,-0.0022641389510995747
y.L3.도소매업,-0.013338106761470524,-0.024746629499335097,0.00043527551753352184,-0.00018119147545514296,0.02933292972899844,0.0002959968527155403,-0.01686927427780767,-0.0015650700543550014,0.01614680846449642,-0.009247677820450734,-0.008485009702485983,-0.035077029788640704,-0.009504399451271994,0.009690540972073355,-0.0014257965438649288,0.01851928177778862,0.017223508331937976,-0.0037486135917066156,0.006952216221576808,-0.022004520195856435,0.003234551689397276,-0.028783573065693832,-0.01210290082079749,-0.013425230077953555,0.0020196783031884106,0.004794278561977575,-0.025151464113201936,0.008960647751722731,0.007962980337851207,-0.00504792915922414,0.030511687128521918,-0.002580118798773727,-0.06432789947102507,0.0055972335672388965,0.014733035194679708,-0.0018559870177457354
"y.L3.목재, 종이, 인쇄 및 복제업",0.009642109655796085,-0.0020243341415653957,-0.0012636540206246226,-0.0003741479693992857,-0.008934155828413531,-0.0016747563760115334,0.00398481014779601,-0.016150974696092175,0.01842202695306173,0.003996654442640469,-0.007591310720578555,-0.0025423143188771083,-0.00019423828513583184,-0.01087800902228405,0.002527862047173952,0.009644936017259145,0.01926443323077177,0.006624524571020779,-0.004533323219002168,-8.852294985190953e-06,-0.003091467621180303,-0.010608572704175784,-0.01418029938001751,-0.009462488532207793,-0.00672698707115204,-0.0017123425573354377,0.001728853586136554,-0.0003400398644591556,-0.0018790630343052538,0.039275007320278714,0.010767950947094953,-0.0013426375327814863,-0.08734258776913494,-0.011051842766941041,0.0019985791446574842,-0.003245177485215067
y.L3.부동산업,0.023957510943273475,0.06651997378455621,0.03124249472048616,0.00826328864090517,0.02056340649008196,0.0037189474748663826,0.02076444949514744,0.007741965590159633,0.06175352837681411,0.013330802731443395,0.005925298756308976,0.021579639816650533,0.007926323786273407,0.002033747887212639,0.006610574869724523,-8.818077309447059e-05,-0.05907868098205308,0.011148425479835716,0.021969940423452152,0.0012076031774264084,0.014925198033632459,0.034020750539838523,0.008119706390143866,0.013008658931283223,-0.008024147422614175,-0.021440616754097613,0.020362589629834366,0.03339291126475727,0.0002936079373940942,-0.0065245132749546415,0.025601955841079133,-0.007712298655273453,0.12666115748569046,-0.003800468664149359,0.032014157970400636,0.010295067197497954
